Date_Key,Date,Year,Month,DayOfWeek
19650818,1965-08-18,1965,8,Wed
20040503,2004-05-03,2004,5,Mon
19960903,1996-09-03,1996,9,Tue
19800921,1980-09-21,1980,9,Sun
20220514,2022-05-14,2022,5,Sat
20141228,2014-12-28,2014,12,Sun
19850909,1985-09-09,1985,9,Mon
19690316,1969-03-16,1969,3,Sun
20150820,2015-08-20,2015,8,Thu
20070513,2007-05-13,2007,5,Sun
19590829,1959-08-29,1959,8,Sat
19940825,1994-08-25,1994,8,Thu
19750816,1975-08-16,1975,8,Sat
20141104,2014-11-04,2014,11,Tue
19960719,1996-07-19,1996,7,Fri
19531124,1953-11-24,1953,11,Tue
20101116,2010-11-16,2010,11,Tue
20150803,2015-08-03,2015,8,Mon
20030112,2003-01-12,2003,1,Sun
19750915,1975-09-15,1975,9,Mon
20070503,2007-05-03,2007,5,Thu
19510511,1951-05-11,1951,5,Fri
19950515,1995-05-15,1995,5,Mon
19750622,1975-06-22,1975,6,Sun
20081103,2008-11-03,2008,11,Mon
20200908,2020-09-08,2020,9,Tue
20151220,2015-12-20,2015,12,Sun
19790501,1979-05-01,1979,5,Tue
20040502,2004-05-02,2004,5,Sun
20191020,2019-10-20,2019,10,Sun
20140805,2014-08-05,2014,8,Tue
19970720,1997-07-20,1997,7,Sun
20140206,2014-02-06,2014,2,Thu
20150827,2015-08-27,2015,8,Thu
19740204,1974-02-04,1974,2,Mon
19860907,1986-09-07,1986,9,Sun
19920203,1992-02-03,1992,2,Mon
19890904,1989-09-04,1989,9,Mon
19520324,1952-03-24,1952,3,Mon
20130819,2013-08-19,2013,8,Mon
20180726,2018-07-26,2018,7,Thu
19491115,1949-11-15,1949,11,Tue
20161101,2016-11-01,2016,11,Tue
20140602,2014-06-02,2014,6,Mon
19801223,1980-12-23,1980,12,Tue
20030806,2003-08-06,2003,8,Wed
20160714,2016-07-14,2016,7,Thu
19851117,1985-11-17,1985,11,Sun
20101019,2010-10-19,2010,10,Tue
20150302,2015-03-02,2015,3,Mon
20030725,2003-07-25,2003,7,Fri
19611226,1961-12-26,1961,12,Tue
20110910,2011-09-10,2011,9,Sat
19910510,1991-05-10,1991,5,Fri
20160401,2016-04-01,2016,4,Fri
20200608,2020-06-08,2020,6,Mon
19920515,1992-05-15,1992,5,Fri
20100329,2010-03-29,2010,3,Mon
19940127,1994-01-27,1994,1,Thu
20121206,2012-12-06,2012,12,Thu
19970805,1997-08-05,1997,8,Tue
20140207,2014-02-07,2014,2,Fri
19890517,1989-05-17,1989,5,Wed
20140518,2014-05-18,2014,5,Sun
19860513,1986-05-13,1986,5,Tue
19680407,1968-04-07,1968,4,Sun
20171223,2017-12-23,2017,12,Sat
20170828,2017-08-28,2017,8,Mon
20200127,2020-01-27,2020,1,Mon
20190218,2019-02-18,2019,2,Mon
19801225,1980-12-25,1980,12,Thu
19940102,1994-01-02,1994,1,Sun
20150822,2015-08-22,2015,8,Sat
20040726,2004-07-26,2004,7,Mon
19760826,1976-08-26,1976,8,Thu
19650228,1965-02-28,1965,2,Sun
19890306,1989-03-06,1989,3,Mon
19631129,1963-11-29,1963,11,Fri
20220615,2022-06-15,2022,6,Wed
19710316,1971-03-16,1971,3,Tue
19681210,1968-12-10,1968,12,Tue
20180802,2018-08-02,2018,8,Thu
19911105,1991-11-05,1991,11,Tue
19780715,1978-07-15,1978,7,Sat
20190803,2019-08-03,2019,8,Sat
19910716,1991-07-16,1991,7,Tue
19740609,1974-06-09,1974,6,Sun
19500313,1950-03-13,1950,3,Mon
20090514,2009-05-14,2009,5,Thu
20180628,2018-06-28,2018,6,Thu
20080627,2008-06-27,2008,6,Fri
19990803,1999-08-03,1999,8,Tue
19771113,1977-11-13,1977,11,Sun
20050217,2005-02-17,2005,2,Thu
19540509,1954-05-09,1954,5,Sun
19790617,1979-06-17,1979,6,Sun
19991101,1999-11-01,1999,11,Mon
20160321,2016-03-21,2016,3,Mon
20130220,2013-02-20,2013,2,Wed
20150403,2015-04-03,2015,4,Fri
19710411,1971-04-11,1971,4,Sun
20031018,2003-10-18,2003,10,Sat
19680621,1968-06-21,1968,6,Fri
20220826,2022-08-26,2022,8,Fri
20220510,2022-05-10,2022,5,Tue
20060628,2006-06-28,2006,6,Wed
19650225,1965-02-25,1965,2,Thu
20081104,2008-11-04,2008,11,Tue
20160515,2016-05-15,2016,5,Sun
20030120,2003-01-20,2003,1,Mon
19950213,1995-02-13,1995,2,Mon
19701005,1970-10-05,1970,10,Mon
19991008,1999-10-08,1999,10,Fri
20121121,2012-11-21,2012,11,Wed
20160610,2016-06-10,2016,6,Fri
20070327,2007-03-27,2007,3,Tue
19890713,1989-07-13,1989,7,Thu
20130603,2013-06-03,2013,6,Mon
20190427,2019-04-27,2019,4,Sat
20221207,2022-12-07,2022,12,Wed
20091105,2009-11-05,2009,11,Thu
19920409,1992-04-09,1992,4,Thu
19951209,1995-12-09,1995,12,Sat
20080528,2008-05-28,2008,5,Wed
20161012,2016-10-12,2016,10,Wed
20111229,2011-12-29,2011,12,Thu
19770529,1977-05-29,1977,5,Sun
19740405,1974-04-05,1974,4,Fri
19860916,1986-09-16,1986,9,Tue
19870905,1987-09-05,1987,9,Sat
19840614,1984-06-14,1984,6,Thu
20010507,2001-05-07,2001,5,Mon
19621126,1962-11-26,1962,11,Mon
19981124,1998-11-24,1998,11,Tue
20160326,2016-03-26,2016,3,Sat
20181226,2018-12-26,2018,12,Wed
19800303,1980-03-03,1980,3,Mon
20171218,2017-12-18,2017,12,Mon
20180215,2018-02-15,2018,2,Thu
19930203,1993-02-03,1993,2,Wed
20110705,2011-07-05,2011,7,Tue
19630303,1963-03-03,1963,3,Sun
20051125,2005-11-25,2005,11,Fri
20140223,2014-02-23,2014,2,Sun
20220512,2022-05-12,2022,5,Thu
19860225,1986-02-25,1986,2,Tue
19990121,1999-01-21,1999,1,Thu
19980917,1998-09-17,1998,9,Thu
19980331,1998-03-31,1998,3,Tue
19940311,1994-03-11,1994,3,Fri
20160221,2016-02-21,2016,2,Sun
19841014,1984-10-14,1984,10,Sun
20070403,2007-04-03,2007,4,Tue
19780511,1978-05-11,1978,5,Thu
19581110,1958-11-10,1958,11,Mon
19930812,1993-08-12,1993,8,Thu
20150926,2015-09-26,2015,9,Sat
19910616,1991-06-16,1991,6,Sun
20220709,2022-07-09,2022,7,Sat
20010814,2001-08-14,2001,8,Tue
20160407,2016-04-07,2016,4,Thu
20080118,2008-01-18,2008,1,Fri
20110903,2011-09-03,2011,9,Sat
20060225,2006-02-25,2006,2,Sat
20221109,2022-11-09,2022,11,Wed
19941019,1994-10-19,1994,10,Wed
19441112,1944-11-12,1944,11,Sun
20060208,2006-02-08,2006,2,Wed
20191217,2019-12-17,2019,12,Tue
20060103,2006-01-03,2006,1,Tue
20060704,2006-07-04,2006,7,Tue
19820223,1982-02-23,1982,2,Tue
20070710,2007-07-10,2007,7,Tue
19571104,1957-11-04,1957,11,Mon
20120418,2012-04-18,2012,4,Wed
19261120,1926-11-20,1926,11,Sat
19590405,1959-04-05,1959,4,Sun
20180513,2018-05-13,2018,5,Sun
19930124,1993-01-24,1993,1,Sun
19990111,1999-01-11,1999,1,Mon
19801019,1980-10-19,1980,10,Sun
20161128,2016-11-28,2016,11,Mon
19921229,1992-12-29,1992,12,Tue
19981004,1998-10-04,1998,10,Sun
20111201,2011-12-01,2011,12,Thu
20140711,2014-07-11,2014,7,Fri
20190116,2019-01-16,2019,1,Wed
20071102,2007-11-02,2007,11,Fri
20210814,2021-08-14,2021,8,Sat
19731113,1973-11-13,1973,11,Tue
20010426,2001-04-26,2001,4,Thu
20170621,2017-06-21,2017,6,Wed
20210103,2021-01-03,2021,1,Sun
20151119,2015-11-19,2015,11,Thu
19771104,1977-11-04,1977,11,Fri
20170307,2017-03-07,2017,3,Tue
19780130,1978-01-30,1978,1,Mon
19851204,1985-12-04,1985,12,Wed
20161117,2016-11-17,2016,11,Thu
20170530,2017-05-30,2017,5,Tue
19830113,1983-01-13,1983,1,Thu
20140401,2014-04-01,2014,4,Tue
20200312,2020-03-12,2020,3,Thu
19700311,1970-03-11,1970,3,Wed
20120119,2012-01-19,2012,1,Thu
19870828,1987-08-28,1987,8,Fri
19800803,1980-08-03,1980,8,Sun
20211118,2021-11-18,2021,11,Thu
20200206,2020-02-06,2020,2,Thu
20110201,2011-02-01,2011,2,Tue
20190828,2019-08-28,2019,8,Wed
20070225,2007-02-25,2007,2,Sun
19861212,1986-12-12,1986,12,Fri
20151021,2015-10-21,2015,10,Wed
20170514,2017-05-14,2017,5,Sun
19900819,1990-08-19,1990,8,Sun
19951017,1995-10-17,1995,10,Tue
19700616,1970-06-16,1970,6,Tue
20200708,2020-07-08,2020,7,Wed
20160516,2016-05-16,2016,5,Mon
20181222,2018-12-22,2018,12,Sat
20200404,2020-04-04,2020,4,Sat
20111026,2011-10-26,2011,10,Wed
20131220,2013-12-20,2013,12,Fri
19800307,1980-03-07,1980,3,Fri
20081106,2008-11-06,2008,11,Thu
20200503,2020-05-03,2020,5,Sun
20120226,2012-02-26,2012,2,Sun
19771121,1977-11-21,1977,11,Mon
20170923,2017-09-23,2017,9,Sat
19470204,1947-02-04,1947,2,Tue
20110107,2011-01-07,2011,1,Fri
20110513,2011-05-13,2011,5,Fri
20220313,2022-03-13,2022,3,Sun
19730615,1973-06-15,1973,6,Fri
20130131,2013-01-31,2013,1,Thu
19960426,1996-04-26,1996,4,Fri
20200802,2020-08-02,2020,8,Sun
19970316,1997-03-16,1997,3,Sun
19730810,1973-08-10,1973,8,Fri
20070112,2007-01-12,2007,1,Fri
19921108,1992-11-08,1992,11,Sun
20040929,2004-09-29,2004,9,Wed
19880220,1988-02-20,1988,2,Sat
20010629,2001-06-29,2001,6,Fri
20180815,2018-08-15,2018,8,Wed
19470526,1947-05-26,1947,5,Mon
19850828,1985-08-28,1985,8,Wed
19690901,1969-09-01,1969,9,Mon
19850227,1985-02-27,1985,2,Wed
20130807,2013-08-07,2013,8,Wed
19781008,1978-10-08,1978,10,Sun
20201103,2020-11-03,2020,11,Tue
20170227,2017-02-27,2017,2,Mon
19671227,1967-12-27,1967,12,Wed
19900507,1990-05-07,1990,5,Mon
20040831,2004-08-31,2004,8,Tue
20131212,2013-12-12,2013,12,Thu
20010308,2001-03-08,2001,3,Thu
20141003,2014-10-03,2014,10,Fri
20210804,2021-08-04,2021,8,Wed
20171229,2017-12-29,2017,12,Fri
20141226,2014-12-26,2014,12,Fri
20030824,2003-08-24,2003,8,Sun
19680118,1968-01-18,1968,1,Thu
19700408,1970-04-08,1970,4,Wed
19950709,1995-07-09,1995,7,Sun
19941202,1994-12-02,1994,12,Fri
20210822,2021-08-22,2021,8,Sun
19630613,1963-06-13,1963,6,Thu
20120914,2012-09-14,2012,9,Fri
20130426,2013-04-26,2013,4,Fri
19790524,1979-05-24,1979,5,Thu
20220527,2022-05-27,2022,5,Fri
19510824,1951-08-24,1951,8,Fri
20120123,2012-01-23,2012,1,Mon
20161016,2016-10-16,2016,10,Sun
19470307,1947-03-07,1947,3,Fri
20220530,2022-05-30,2022,5,Mon
20091118,2009-11-18,2009,11,Wed
20150512,2015-05-12,2015,5,Tue
19651007,1965-10-07,1965,10,Thu
20130704,2013-07-04,2013,7,Thu
20120720,2012-07-20,2012,7,Fri
20221017,2022-10-17,2022,10,Mon
19941101,1994-11-01,1994,11,Tue
20020910,2002-09-10,2002,9,Tue
20111122,2011-11-22,2011,11,Tue
20211127,2021-11-27,2021,11,Sat
19870913,1987-09-13,1987,9,Sun
19740818,1974-08-18,1974,8,Sun
20140612,2014-06-12,2014,6,Thu
20100221,2010-02-21,2010,2,Sun
19711125,1971-11-25,1971,11,Thu
19630412,1963-04-12,1963,4,Fri
20001120,2000-11-20,2000,11,Mon
20200926,2020-09-26,2020,9,Sat
20110730,2011-07-30,2011,7,Sat
19820218,1982-02-18,1982,2,Thu
20120501,2012-05-01,2012,5,Tue
20220122,2022-01-22,2022,1,Sat
19950512,1995-05-12,1995,5,Fri
19550213,1955-02-13,1955,2,Sun
19680510,1968-05-10,1968,5,Fri
20110618,2011-06-18,2011,6,Sat
20090822,2009-08-22,2009,8,Sat
19640210,1964-02-10,1964,2,Mon
19800105,1980-01-05,1980,1,Sat
19570512,1957-05-12,1957,5,Sun
19790908,1979-09-08,1979,9,Sat
20220104,2022-01-04,2022,1,Tue
20130303,2013-03-03,2013,3,Sun
20170327,2017-03-27,2017,3,Mon
20210918,2021-09-18,2021,9,Sat
20140403,2014-04-03,2014,4,Thu
19980625,1998-06-25,1998,6,Thu
20191102,2019-11-02,2019,11,Sat
19800802,1980-08-02,1980,8,Sat
20220205,2022-02-05,2022,2,Sat
19690107,1969-01-07,1969,1,Tue
20221027,2022-10-27,2022,10,Thu
20000928,2000-09-28,2000,9,Thu
19730909,1973-09-09,1973,9,Sun
19941023,1994-10-23,1994,10,Sun
20110815,2011-08-15,2011,8,Mon
20091013,2009-10-13,2009,10,Tue
19690802,1969-08-02,1969,8,Sat
20161022,2016-10-22,2016,10,Sat
20180121,2018-01-21,2018,1,Sun
20211014,2021-10-14,2021,10,Thu
19700823,1970-08-23,1970,8,Sun
19970121,1997-01-21,1997,1,Tue
19770901,1977-09-01,1977,9,Thu
19870519,1987-05-19,1987,5,Tue
20000101,2000-01-01,2000,1,Sat
20090718,2009-07-18,2009,7,Sat
19520513,1952-05-13,1952,5,Tue
20090919,2009-09-19,2009,9,Sat
19790316,1979-03-16,1979,3,Fri
20080111,2008-01-11,2008,1,Fri
20220516,2022-05-16,2022,5,Mon
20070903,2007-09-03,2007,9,Mon
19850602,1985-06-02,1985,6,Sun
19521207,1952-12-07,1952,12,Sun
20060807,2006-08-07,2006,8,Mon
19970504,1997-05-04,1997,5,Sun
20021111,2002-11-11,2002,11,Mon
20160802,2016-08-02,2016,8,Tue
20141102,2014-11-02,2014,11,Sun
20170722,2017-07-22,2017,7,Sat
19900514,1990-05-14,1990,5,Mon
20210121,2021-01-21,2021,1,Thu
19971010,1997-10-10,1997,10,Fri
20100914,2010-09-14,2010,9,Tue
20140819,2014-08-19,2014,8,Tue
19890227,1989-02-27,1989,2,Mon
20170827,2017-08-27,2017,8,Sun
20040815,2004-08-15,2004,8,Sun
19540607,1954-06-07,1954,6,Mon
20200130,2020-01-30,2020,1,Thu
19871029,1987-10-29,1987,10,Thu
20030320,2003-03-20,2003,3,Thu
19710928,1971-09-28,1971,9,Tue
20220927,2022-09-27,2022,9,Tue
20030407,2003-04-07,2003,4,Mon
20061127,2006-11-27,2006,11,Mon
20190712,2019-07-12,2019,7,Fri
19911103,1991-11-03,1991,11,Sun
20170218,2017-02-18,2017,2,Sat
20110505,2011-05-05,2011,5,Thu
20011128,2001-11-28,2001,11,Wed
20040328,2004-03-28,2004,3,Sun
20220529,2022-05-29,2022,5,Sun
19771021,1977-10-21,1977,10,Fri
20000316,2000-03-16,2000,3,Thu
19560219,1956-02-19,1956,2,Sun
20031127,2003-11-27,2003,11,Thu
19630507,1963-05-07,1963,5,Tue
19900312,1990-03-12,1990,3,Mon
20060210,2006-02-10,2006,2,Fri
20160412,2016-04-12,2016,4,Tue
20070202,2007-02-02,2007,2,Fri
19971105,1997-11-05,1997,11,Wed
20151214,2015-12-14,2015,12,Mon
20050204,2005-02-04,2005,2,Fri
20090916,2009-09-16,2009,9,Wed
20210629,2021-06-29,2021,6,Tue
20210403,2021-04-03,2021,4,Sat
20200623,2020-06-23,2020,6,Tue
20010725,2001-07-25,2001,7,Wed
20150720,2015-07-20,2015,7,Mon
19800213,1980-02-13,1980,2,Wed
20220918,2022-09-18,2022,9,Sun
19831208,1983-12-08,1983,12,Thu
19960224,1996-02-24,1996,2,Sat
20191031,2019-10-31,2019,10,Thu
20181028,2018-10-28,2018,10,Sun
20070217,2007-02-17,2007,2,Sat
20160727,2016-07-27,2016,7,Wed
19920319,1992-03-19,1992,3,Thu
19891229,1989-12-29,1989,12,Fri
20051103,2005-11-03,2005,11,Thu
19981213,1998-12-13,1998,12,Sun
20070729,2007-07-29,2007,7,Sun
19290915,1929-09-15,1929,9,Sun
19970830,1997-08-30,1997,8,Sat
20150502,2015-05-02,2015,5,Sat
19921231,1992-12-31,1992,12,Thu
19910125,1991-01-25,1991,1,Fri
20180614,2018-06-14,2018,6,Thu
20030529,2003-05-29,2003,5,Thu
20130104,2013-01-04,2013,1,Fri
19970928,1997-09-28,1997,9,Sun
19751213,1975-12-13,1975,12,Sat
20130624,2013-06-24,2013,6,Mon
20041227,2004-12-27,2004,12,Mon
19980623,1998-06-23,1998,6,Tue
19900612,1990-06-12,1990,6,Tue
19950530,1995-05-30,1995,5,Tue
19970616,1997-06-16,1997,6,Mon
20110225,2011-02-25,2011,2,Fri
19850406,1985-04-06,1985,4,Sat
19830216,1983-02-16,1983,2,Wed
20080409,2008-04-09,2008,4,Wed
20180813,2018-08-13,2018,8,Mon
20080318,2008-03-18,2008,3,Tue
20160917,2016-09-17,2016,9,Sat
19680218,1968-02-18,1968,2,Sun
19910309,1991-03-09,1991,3,Sat
20210707,2021-07-07,2021,7,Wed
19890112,1989-01-12,1989,1,Thu
19980427,1998-04-27,1998,4,Mon
20220117,2022-01-17,2022,1,Mon
20080225,2008-02-25,2008,2,Mon
20160510,2016-05-10,2016,5,Tue
20040116,2004-01-16,2004,1,Fri
19751031,1975-10-31,1975,10,Fri
19920326,1992-03-26,1992,3,Thu
19331228,1933-12-28,1933,12,Thu
19870209,1987-02-09,1987,2,Mon
19660725,1966-07-25,1966,7,Mon
19850616,1985-06-16,1985,6,Sun
20200112,2020-01-12,2020,1,Sun
19610704,1961-07-04,1961,7,Tue
19901218,1990-12-18,1990,12,Tue
19970119,1997-01-19,1997,1,Sun
20110120,2011-01-20,2011,1,Thu
20210810,2021-08-10,2021,8,Tue
20140102,2014-01-02,2014,1,Thu
20120528,2012-05-28,2012,5,Mon
19700413,1970-04-13,1970,4,Mon
20051030,2005-10-30,2005,10,Sun
20211015,2021-10-15,2021,10,Fri
20220324,2022-03-24,2022,3,Thu
20220816,2022-08-16,2022,8,Tue
20010812,2001-08-12,2001,8,Sun
20140724,2014-07-24,2014,7,Thu
20150417,2015-04-17,2015,4,Fri
20150809,2015-08-09,2015,8,Sun
19760209,1976-02-09,1976,2,Mon
20130109,2013-01-09,2013,1,Wed
20200927,2020-09-27,2020,9,Sun
20110501,2011-05-01,2011,5,Sun
20151019,2015-10-19,2015,10,Mon
20050417,2005-04-17,2005,4,Sun
20081230,2008-12-30,2008,12,Tue
19830114,1983-01-14,1983,1,Fri
20200501,2020-05-01,2020,5,Fri
19990613,1999-06-13,1999,6,Sun
20050915,2005-09-15,2005,9,Thu
19670731,1967-07-31,1967,7,Mon
20151209,2015-12-09,2015,12,Wed
20030504,2003-05-04,2003,5,Sun
19880826,1988-08-26,1988,8,Fri
20111104,2011-11-04,2011,11,Fri
20111120,2011-11-20,2011,11,Sun
20220515,2022-05-15,2022,5,Sun
20120221,2012-02-21,2012,2,Tue
19731214,1973-12-14,1973,12,Fri
20180324,2018-03-24,2018,3,Sat
20120211,2012-02-11,2012,2,Sat
20130809,2013-08-09,2013,8,Fri
19630727,1963-07-27,1963,7,Sat
19921127,1992-11-27,1992,11,Fri
19980802,1998-08-02,1998,8,Sun
20040331,2004-03-31,2004,3,Wed
20170831,2017-08-31,2017,8,Thu
19790226,1979-02-26,1979,2,Mon
20120630,2012-06-30,2012,6,Sat
20221112,2022-11-12,2022,11,Sat
20091111,2009-11-11,2009,11,Wed
20190907,2019-09-07,2019,9,Sat
19840101,1984-01-01,1984,1,Sun
20210313,2021-03-13,2021,3,Sat
19760725,1976-07-25,1976,7,Sun
20141223,2014-12-23,2014,12,Tue
20190729,2019-07-29,2019,7,Mon
19890610,1989-06-10,1989,6,Sat
20081220,2008-12-20,2008,12,Sat
19830805,1983-08-05,1983,8,Fri
20081120,2008-11-20,2008,11,Thu
19641030,1964-10-30,1964,10,Fri
19920920,1992-09-20,1992,9,Sun
20130324,2013-03-24,2013,3,Sun
20150223,2015-02-23,2015,2,Mon
20190619,2019-06-19,2019,6,Wed
20150314,2015-03-14,2015,3,Sat
19880605,1988-06-05,1988,6,Sun
19830918,1983-09-18,1983,9,Sun
20190305,2019-03-05,2019,3,Tue
19741101,1974-11-01,1974,11,Fri
19890219,1989-02-19,1989,2,Sun
20070417,2007-04-17,2007,4,Tue
19971204,1997-12-04,1997,12,Thu
20141129,2014-11-29,2014,11,Sat
19740211,1974-02-11,1974,2,Mon
20190503,2019-05-03,2019,5,Fri
19840302,1984-03-02,1984,3,Fri
19890430,1989-04-30,1989,4,Sun
20180806,2018-08-06,2018,8,Mon
19940122,1994-01-22,1994,1,Sat
20210726,2021-07-26,2021,7,Mon
19770326,1977-03-26,1977,3,Sat
19981029,1998-10-29,1998,10,Thu
19900116,1990-01-16,1990,1,Tue
19950816,1995-08-16,1995,8,Wed
20191212,2019-12-12,2019,12,Thu
20210815,2021-08-15,2021,8,Sun
20160403,2016-04-03,2016,4,Sun
20161013,2016-10-13,2016,10,Thu
19400623,1940-06-23,1940,6,Sun
20050119,2005-01-19,2005,1,Wed
19900328,1990-03-28,1990,3,Wed
19991109,1999-11-09,1999,11,Tue
19930121,1993-01-21,1993,1,Thu
20050107,2005-01-07,2005,1,Fri
20181228,2018-12-28,2018,12,Fri
19770819,1977-08-19,1977,8,Fri
20170508,2017-05-08,2017,5,Mon
19760723,1976-07-23,1976,7,Fri
20061123,2006-11-23,2006,11,Thu
20100823,2010-08-23,2010,8,Mon
20020913,2002-09-13,2002,9,Fri
20020111,2002-01-11,2002,1,Fri
19981026,1998-10-26,1998,10,Mon
19971207,1997-12-07,1997,12,Sun
19950928,1995-09-28,1995,9,Thu
20151103,2015-11-03,2015,11,Tue
20061223,2006-12-23,2006,12,Sat
19930131,1993-01-31,1993,1,Sun
20071206,2007-12-06,2007,12,Thu
20080330,2008-03-30,2008,3,Sun
19950102,1995-01-02,1995,1,Mon
20110826,2011-08-26,2011,8,Fri
19720121,1972-01-21,1972,1,Fri
20110315,2011-03-15,2011,3,Tue
19780520,1978-05-20,1978,5,Sat
19550428,1955-04-28,1955,4,Thu
20101112,2010-11-12,2010,11,Fri
20220608,2022-06-08,2022,6,Wed
19910920,1991-09-20,1991,9,Fri
19510922,1951-09-22,1951,9,Sat
19801212,1980-12-12,1980,12,Fri
20111002,2011-10-02,2011,10,Sun
19531003,1953-10-03,1953,10,Sat
19780904,1978-09-04,1978,9,Mon
20220120,2022-01-20,2022,1,Thu
20190824,2019-08-24,2019,8,Sat
20140820,2014-08-20,2014,8,Wed
20140217,2014-02-17,2014,2,Mon
20221003,2022-10-03,2022,10,Mon
20130705,2013-07-05,2013,7,Fri
20150604,2015-06-04,2015,6,Thu
20180804,2018-08-04,2018,8,Sat
19940124,1994-01-24,1994,1,Mon
19860525,1986-05-25,1986,5,Sun
19940206,1994-02-06,1994,2,Sun
20220610,2022-06-10,2022,6,Fri
20200614,2020-06-14,2020,6,Sun
20080803,2008-08-03,2008,8,Sun
19811119,1981-11-19,1981,11,Thu
19760928,1976-09-28,1976,9,Tue
20120923,2012-09-23,2012,9,Sun
20210414,2021-04-14,2021,4,Wed
20140624,2014-06-24,2014,6,Tue
19810204,1981-02-04,1981,2,Wed
19671203,1967-12-03,1967,12,Sun
20180405,2018-04-05,2018,4,Thu
19690601,1969-06-01,1969,6,Sun
20170626,2017-06-26,2017,6,Mon
19850910,1985-09-10,1985,9,Tue
20030429,2003-04-29,2003,4,Tue
19950312,1995-03-12,1995,3,Sun
19921129,1992-11-29,1992,11,Sun
19750706,1975-07-06,1975,7,Sun
20061030,2006-10-30,2006,10,Mon
20210517,2021-05-17,2021,5,Mon
20000831,2000-08-31,2000,8,Thu
20201201,2020-12-01,2020,12,Tue
19881014,1988-10-14,1988,10,Fri
19930302,1993-03-02,1993,3,Tue
19691119,1969-11-19,1969,11,Wed
19650107,1965-01-07,1965,1,Thu
20210116,2021-01-16,2021,1,Sat
20160202,2016-02-02,2016,2,Tue
20080703,2008-07-03,2008,7,Thu
20180407,2018-04-07,2018,4,Sat
19830731,1983-07-31,1983,7,Sun
20091203,2009-12-03,2009,12,Thu
19740912,1974-09-12,1974,9,Thu
19921027,1992-10-27,1992,10,Tue
20011010,2001-10-10,2001,10,Wed
19720209,1972-02-09,1972,2,Wed
20110308,2011-03-08,2011,3,Tue
20140120,2014-01-20,2014,1,Mon
20211012,2021-10-12,2021,10,Tue
20150227,2015-02-27,2015,2,Fri
20141025,2014-10-25,2014,10,Sat
19871123,1987-11-23,1987,11,Mon
20040429,2004-04-29,2004,4,Thu
19520224,1952-02-24,1952,2,Sun
20200520,2020-05-20,2020,5,Wed
20210826,2021-08-26,2021,8,Thu
20210104,2021-01-04,2021,1,Mon
20130102,2013-01-02,2013,1,Wed
19490723,1949-07-23,1949,7,Sat
19820419,1982-04-19,1982,4,Mon
19840229,1984-02-29,1984,2,Wed
19991202,1999-12-02,1999,12,Thu
20200425,2020-04-25,2020,4,Sat
20080216,2008-02-16,2008,2,Sat
19940911,1994-09-11,1994,9,Sun
20020308,2002-03-08,2002,3,Fri
20131126,2013-11-26,2013,11,Tue
19970113,1997-01-13,1997,1,Mon
20070806,2007-08-06,2007,8,Mon
20190404,2019-04-04,2019,4,Thu
20220829,2022-08-29,2022,8,Mon
19780926,1978-09-26,1978,9,Tue
20040522,2004-05-22,2004,5,Sat
20050401,2005-04-01,2005,4,Fri
20161206,2016-12-06,2016,12,Tue
20140520,2014-05-20,2014,5,Tue
19680417,1968-04-17,1968,4,Wed
19990715,1999-07-15,1999,7,Thu
19770221,1977-02-21,1977,2,Mon
20090905,2009-09-05,2009,9,Sat
19710724,1971-07-24,1971,7,Sat
19750923,1975-09-23,1975,9,Tue
20150728,2015-07-28,2015,7,Tue
20010408,2001-04-08,2001,4,Sun
20060403,2006-04-03,2006,4,Mon
19621130,1962-11-30,1962,11,Fri
19791128,1979-11-28,1979,11,Wed
20110724,2011-07-24,2011,7,Sun
19960131,1996-01-31,1996,1,Wed
19960116,1996-01-16,1996,1,Tue
20130816,2013-08-16,2013,8,Fri
20200119,2020-01-19,2020,1,Sun
20201111,2020-11-11,2020,11,Wed
20170109,2017-01-09,2017,1,Mon
19660429,1966-04-29,1966,4,Fri
20141217,2014-12-17,2014,12,Wed
19970925,1997-09-25,1997,9,Thu
19861210,1986-12-10,1986,12,Wed
20090224,2009-02-24,2009,2,Tue
19880712,1988-07-12,1988,7,Tue
20050211,2005-02-11,2005,2,Fri
20071216,2007-12-16,2007,12,Sun
20150628,2015-06-28,2015,6,Sun
20080701,2008-07-01,2008,7,Tue
20000306,2000-03-06,2000,3,Mon
20110112,2011-01-12,2011,1,Wed
20100305,2010-03-05,2010,3,Fri
20030209,2003-02-09,2003,2,Sun
20130308,2013-03-08,2013,3,Fri
19820315,1982-03-15,1982,3,Mon
20200301,2020-03-01,2020,3,Sun
20171226,2017-12-26,2017,12,Tue
20191129,2019-11-29,2019,11,Fri
19950324,1995-03-24,1995,3,Fri
19700805,1970-08-05,1970,8,Wed
19851220,1985-12-20,1985,12,Fri
20050428,2005-04-28,2005,4,Thu
20070914,2007-09-14,2007,9,Fri
19610603,1961-06-03,1961,6,Sat
20140113,2014-01-13,2014,1,Mon
20150213,2015-02-13,2015,2,Fri
19840322,1984-03-22,1984,3,Thu
20210402,2021-04-02,2021,4,Fri
20220329,2022-03-29,2022,3,Tue
19941003,1994-10-03,1994,10,Mon
20160624,2016-06-24,2016,6,Fri
20161214,2016-12-14,2016,12,Wed
19790417,1979-04-17,1979,4,Tue
20090812,2009-08-12,2009,8,Wed
19980513,1998-05-13,1998,5,Wed
20081017,2008-10-17,2008,10,Fri
